,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
679,7144.5,7145.0,7139.66,7145.0,10.06688032,71927.765567,7144.9906307
680,7222.88,7222.88,7216.91,7217.73,0.06889713,497.38015902,7219.1709441
681,7259.91,7259.91,7252.19,7252.19,0.0539322,391.42789628,7257.7772885
682,7056.72,7056.72,7049.92,7049.92,0.02127447,150.01279185,7051.3057131
683,7054.34,7061.79,7054.34,7061.79,0.04718018,332.89969749,7055.9225821
684,6880.06,6880.06,6871.74,6871.74,0.38382421,2638.8724449,6875.211037
685,6677.18,6681.29,6672.44,6674.01,6.54055886,43690.505486,6679.9346082
686,7141.07,7145.99,7136.95,7143.0,4.60174511,32860.490139,7140.8757663
687,7114.22,7122.7,7114.21,7122.7,0.09003156,640.985999,7119.5700597
688,7150.0,7150.0,7145.54,7145.54,0.91315474,6527.7415835,7148.5601482
689,7148.47,7148.47,7140.34,7140.34,0.01879495,134.28988525,7144.998271
690,7567.37,7567.37,7564.47,7565.04,0.1070056,809.50652975,7565.0856567
691,7310.53,7311.52,7302.43,7302.43,0.81897017,5987.3042637,7310.7720929
692,7237.87,7238.87,7237.87,7238.01,0.22013534,1593.5165339,7238.803792
693,7171.19,7171.19,7167.64,7167.64,0.01707884,122.45047674,7169.7185955
694,7182.62,7182.62,7175.1,7176.68,0.52202634,3745.7698791,7175.4422949
695,7298.16,7301.8,7293.01,7293.01,0.0761659,555.94995447,7299.1975998
696,7285.53,7285.53,7285.11,7285.11,0.0148004,107.82561031,7285.3173095
697,7360.11,7360.11,7360.11,7360.11,0.01974824,145.34921871,7360.11
698,7221.76,7223.56,7219.52,7219.52,0.13328841,962.61787184,7222.0673339
699,7190.87,7194.45,7190.87,7194.45,0.02114511,152.10171566,7193.233597
700,7109.12,7124.57,7109.12,7118.0,35.62985403,253676.41516,7119.7713847
701,7197.79,7215.65,7197.12,7212.74,1.9166894,13808.670735,7204.4384106
702,7325.04,7325.04,7325.0,7325.0,0.02459485,180.15786272,7325.0238451
703,7453.93,7453.93,7449.25,7449.25,0.40519595,3020.2695156,7453.8492194
704,7523.23,7528.28,7523.23,7528.28,0.02957327,222.55528392,7525.5554736
705,7846.35,7847.47,7839.99,7843.62,1.78402427,13994.522219,7844.3564108
706,8344.4,8360.52,8344.4,8360.52,13.55141278,113244.75546,8356.6752262
707,7964.59,7969.91,7958.66,7958.66,0.11819423,941.61170616,7966.6469857
708,7786.7,7786.7,7776.97,7781.99,0.17645263,1373.2173145,7782.3567407
709,8111.14,8111.14,8108.07,8108.07,1.55984423,12647.909028,8108.443641
710,8071.77,8073.59,8066.36,8072.02,0.28235073,2279.1260417,8071.9679445
711,8109.54,8109.54,8098.86,8098.86,0.96458763,7813.6665346,8100.525335
712,8524.84,8524.84,8515.34,8521.5,0.14394478,1226.6794899,8521.8754713
713,8581.11,8585.45,8567.28,8578.13,6.89378514,59107.269512,8573.9935771
714,8633.23,8637.66,8630.45,8632.18,0.10370085,895.20629077,8632.5839255
715,8800.0,8814.59,8792.85,8811.46,5.91007811,52058.844597,8808.4867285
716,8831.51,8839.33,8831.51,8839.33,0.44967897,3973.2915568,8835.8402813
717,9134.77,9139.27,9134.77,9134.77,0.0501687,458.31288776,9135.4347983
718,8625.14,8633.02,8625.14,8626.17,1.76440273,15220.734393,8626.5647485
719,8656.55,8658.72,8655.0,8658.72,0.2432856,2106.0660638,8656.7641644
720,8716.4,8720.76,8712.25,8717.12,2.42358431,21126.098111,8716.8818612
721,8551.41,8559.67,8551.41,8559.67,0.78093906,6683.4673617,8558.2444317
722,8295.65,8295.65,8286.7,8288.8,0.05199294,431.14216631,8292.3213481
723,8293.54,8293.54,8293.54,8293.54,0.00658682,54.628055143,8293.54
724,8332.46,8332.66,8332.46,8332.66,0.02068862,172.38967745,8332.5846503
725,8610.13,8624.94,8610.13,8624.94,0.05132299,442.3597061,8619.1335716
726,9032.25,9046.98,9028.9,9046.98,5.35675922,48376.125331,9030.8567819
727,9320.71,9335.06,9316.76,9317.48,0.73403301,6847.7573824,9328.9501822
728,9315.0,9325.0,9315.0,9318.41,35.27079903,328636.52474,9317.5242346
729,9404.19,9406.51,9390.91,9394.62,0.75428309,7093.5574523,9404.3702508
730,9398.36,9398.36,9382.25,9382.25,6.98583534,65578.294903,9387.3233066
731,9307.5,9320.44,9307.5,9308.51,0.04037789,375.97543068,9311.4184689
732,9375.0,9375.0,9363.88,9364.61,0.12537096,1174.4701792,9367.9603249
733,9246.55,9246.59,9238.97,9238.97,3.80887643,35206.678405,9243.3238651
734,9210.51,9225.0,9205.08,9208.71,1.47419208,13588.408277,9217.5290189
735,9633.01,9633.3,9633.0,9633.29,0.39229111,3778.9599893,9633.0502859
736,9770.65,9783.13,9767.7,9768.45,0.23388992,2285.3843524,9771.1964345
737,9749.02,9762.08,9749.02,9762.08,0.30662232,2992.3645062,9759.1216
738,10088.22,10095.64,10088.22,10095.64,12.49612873,126146.76136,10094.867306
739,10051.91,10062.53,10048.0,10048.0,0.73199118,7357.1601068,10050.886278
740,9744.33,9744.33,9737.39,9744.33,0.4351776,4238.3923717,9739.4543554
741,10303.92,10320.32,10303.92,10317.77,1.33622277,13773.48661,10307.777205
742,10416.93,10416.97,10410.86,10413.93,0.36317083,3781.3477842,10412.036077
743,10214.92,10239.17,10214.92,10223.09,3.39005919,34663.220131,10224.960152
744,10281.13,10282.32,10272.32,10272.32,0.31440636,3231.8752328,10279.293437
745,10014.15,10026.47,10014.15,10026.47,0.26968836,2702.6487904,10021.377231
746,9752.45,9761.11,9752.45,9758.16,0.96937809,9457.6176875,9756.3765728
747,9810.0,9821.17,9805.7,9809.27,4.58959533,45037.42698,9812.940737
748,10128.05,10139.25,10126.58,10134.0,1.25529542,12726.732178,10138.435922
749,9566.31,9575.28,9566.28,9575.28,0.15030488,1438.5815666,9571.0902175
750,9697.08,9709.57,9697.08,9709.57,0.06195848,601.21619378,9703.5336209
751,9636.63,9640.45,9628.1,9629.66,0.39969322,3852.4619197,9638.547083
752,9875.02,9890.0,9875.02,9880.27,7.94676741,78582.387374,9888.5978813
753,9764.29,9769.79,9758.07,9758.07,1.22427898,11950.877545,9761.563941
754,9566.24,9573.91,9566.23,9571.99,0.44174737,4228.4841475,9572.1773001
755,9159.03,9169.69,9159.03,9161.54,1.24657546,11430.593285,9169.5959463
756,8712.05,8712.05,8700.02,8700.02,0.53102851,4623.5784705,8706.8366075
757,8828.47,8838.2,8824.19,8824.19,1.47440622,13016.800844,8828.5037514
758,8754.54,8762.53,8752.23,8753.13,0.26251483,2299.2272625,8758.4661884
759,8573.67,8579.5,8571.88,8571.88,0.15872102,1361.3248066,8576.8400845
760,8644.88,8645.0,8639.11,8639.14,0.08332486,720.24528292,8643.8222989
761,8843.73,8851.91,8843.73,8851.91,0.03082514,272.7657875,8848.8093646
762,8825.52,8828.89,8822.55,8828.34,4.19214025,36994.0359,8824.6179026
763,8906.01,8906.02,8906.01,8906.02,0.1040535,926.7017871,8906.0126483
764,9062.07,9063.6,9057.16,9057.48,0.91650617,8305.3620755,9061.9816291
765,9090.01,9096.03,9083.66,9083.97,0.99074118,9005.8555669,9090.0184111
766,8751.26,8752.71,8745.21,8745.21,4.13668799,36177.277569,8745.4692393
767,8075.55,8075.55,8052.92,8062.25,0.72617093,5859.3134527,8068.7799671
768,7907.25,7915.01,7903.92,7910.98,0.18274112,1445.3806785,7909.444128
769,7924.03,7942.0,7923.94,7931.45,2.31572784,18369.974139,7932.6999578
770,7664.58,7664.58,7645.2,7649.39,0.95633708,7313.4306767,7647.3356829
771,5362.37,5387.83,5250.58,5250.61,171.78519612,918748.52768,5348.2404097
772,5612.42,5612.43,5568.9,5583.37,11.03588623,61552.315667,5577.4692113
773,5175.4,5192.6,5175.4,5191.07,8.51966512,44213.161282,5189.5421545
774,5264.64,5264.64,5250.55,5250.55,0.03717343,195.46275289,5258.1306833
775,5328.93,5339.51,5321.35,5332.66,9.16426468,48834.294961,5328.7739569
776,5417.0,5417.0,5409.4,5409.4,2.15,11641.648571,5414.7202656
777,5297.92,5307.24,5297.89,5300.53,4.48094329,23741.954805,5298.4278685
778,6166.85,6166.85,6139.72,6139.72,0.43853282,2696.1716282,6148.1638436
779,6261.05,6269.18,6258.12,6268.16,0.23309545,1460.7409696,6266.7073491
780,6365.09,6372.95,6361.7,6372.54,8.20617615,52286.173495,6371.5636296
781,5954.72,5959.09,5954.72,5957.7,2.62902931,15666.49974,5959.043393
782,6549.09,6549.09,6545.26,6548.25,7.52626762,49268.108569,6546.1542236
783,6551.68,6561.89,6547.13,6561.89,0.58175613,3809.2229808,6547.8003313
784,6740.97,6756.82,6740.76,6749.9,6.26593758,42270.273136,6746.0412103
785,6816.99,6839.78,6816.99,6839.78,11.82513627,80831.588759,6835.5735539
786,6120.74,6120.74,6105.0,6109.16,3.34956719,20477.85926,6113.5836656
787,6214.05,6214.05,6208.72,6209.34,0.03610779,224.2461765,6210.4652901
788,6013.95,6017.46,6012.39,6017.46,0.77378441,4654.00932,6014.607247
789,6448.61,6448.71,6431.82,6435.0,23.03865873,148319.71352,6437.8623451
790,6378.97,6382.33,6378.97,6380.47,4.295292,27402.66269,6379.6972803
791,6625.0,6630.0,6625.0,6626.56,0.86898874,5758.4606334,6626.6228414
792,6781.87,6783.3,6781.87,6783.3,0.15570137,1055.9597654,6781.9555179
793,6695.6,6697.55,6691.49,6697.55,1.63017162,10916.300261,6696.4116702
794,6801.54,6801.87,6780.0,6785.86,35.02793865,237789.77734,6788.5746779
795,6848.34,6864.44,6848.34,6864.44,23.24706403,159419.21091,6857.6062208
796,7330.0,7331.35,7309.0,7309.0,0.45749784,3346.1442893,7314.0111203
797,7354.62,7379.63,7354.62,7379.63,3.04308649,22423.266013,7368.5930671
798,7289.79,7290.27,7282.27,7282.27,0.179,1304.37993,7287.0387151
799,7177.65,7177.65,7151.04,7151.04,11.15888132,79924.253717,7162.3894389
800,6925.0,6938.93,6925.0,6938.93,17.66245771,122368.83354,6928.1883388
801,6821.27,6823.43,6821.27,6823.43,0.28057305,1913.9227106,6821.4773679
802,6688.56,6688.56,6661.68,6664.6,20.51574186,136824.44843,6669.2420565
803,6899.87,6899.87,6893.78,6893.78,0.44505613,3070.3221695,6898.7302107
804,6919.52,6930.61,6919.52,6928.42,8.04995391,55773.532175,6928.4287586
805,6669.65,6669.65,6664.0,6664.0,4.18155441,27874.612618,6666.0887042
806,7085.96,7085.96,7069.52,7069.52,7.43174705,52594.645115,7077.0230419
807,7096.45,7108.21,7096.45,7108.21,1.19847612,8509.5324238,7100.2936828
808,7234.17,7234.64,7234.17,7234.64,0.01901354,137.54906703,7234.2692116
809,7171.76,7197.86,7171.76,7197.86,5.22099266,37542.57695,7190.6971327
810,6871.49,6871.49,6852.0,6855.61,6.06343143,41601.765368,6861.0927407
811,6873.77,6873.77,6867.93,6867.93,0.0782946,537.85156244,6869.5869503
812,7115.9,7127.57,7115.9,7127.57,6.63798037,47236.113319,7116.0369097
813,7530.0,7537.4,7530.0,7537.4,2.19281128,16514.416565,7531.1618083
814,7532.52,7532.52,7526.86,7526.86,0.04190761,315.59379361,7530.7036982
815,7577.13,7579.34,7575.05,7575.05,0.04112074,311.57777085,7577.1440604
816,7738.59,7738.59,7738.59,7738.59,0.0035,27.085065,7738.59
817,7712.26,7718.0,7708.34,7718.0,54.0506754,416991.1307,7714.8181334
818,7827.31,7835.0,7827.31,7832.53,15.0058553,117504.78624,7830.5957167
819,9292.88,9297.69,9112.94,9175.1,70.32230708,644622.44134,9166.685055
820,8678.82,8690.94,8677.28,8690.68,8.34393189,72447.380895,8682.6428895
821,8836.55,8836.55,8826.83,8833.33,0.43904634,3878.8864,8834.799534
822,9149.79,9156.66,9148.87,9148.87,2.60828789,23871.806813,9152.2898619
823,8737.02,8737.02,8726.52,8726.95,0.14574725,1272.2202142,8728.9483281
824,8862.01,8868.55,8862.01,8868.55,3.30687579,29327.079731,8868.5156605
825,8981.73,8982.1,8966.66,8966.66,0.42899832,3848.7310601,8971.4362053
826,9302.33,9302.33,9285.89,9297.29,5.9687213,55441.522113,9288.6766406
827,9939.33,9941.22,9931.94,9932.36,6.22860014,61886.911738,9935.926267
828,9872.67,9883.59,9868.12,9868.12,17.94278097,177203.52933,9876.0348037
829,8627.62,8627.62,8574.86,8605.0,51.10297207,439547.2691,8601.2075481
830,8699.97,8699.97,8679.76,8686.6,11.13313141,96747.726935,8690.0732033
831,8715.85,8720.55,8700.08,8708.57,14.81201412,128978.68405,8707.7073382
832,8913.13,8919.26,8913.13,8915.16,0.67313411,6001.5303741,8915.8018959
833,9358.44,9358.44,9335.56,9335.91,22.50713925,210273.99382,9342.5464463
834,9475.26,9477.53,9447.37,9466.14,22.12094484,209312.60833,9462.1911427
835,9406.15,9435.08,9400.0,9430.11,3.22863019,30431.263369,9425.4410009
836,9550.0,9565.26,9550.0,9561.48,27.89631795,266417.04012,9550.2582311
837,9866.58,9869.06,9861.87,9861.87,4.06431523,40107.652281,9868.2434829
838,9526.92,9538.78,9513.84,9532.34,6.29895181,59987.81449,9523.459823
839,9724.02,9724.02,9697.86,9701.1,13.78375897,133720.16868,9701.2846038
840,9469.51,9478.54,9469.51,9478.54,7.44407909,70516.805331,9472.8715908
841,8985.0,9004.9,8985.0,9004.9,17.94527807,161423.18613,8995.3014657
842,9288.77,9293.05,9288.77,9288.78,0.48024853,4461.3595585,9289.68915
843,9201.09,9203.98,9201.09,9203.5,4.43505532,40819.824675,9203.9042874
844,8781.61,8784.21,8772.92,8780.29,2.56021882,22477.150366,8779.3864301
845,8895.88,8895.88,8890.3,8891.6,0.19163954,1704.472629,8894.159467
846,8832.32,8841.85,8832.32,8834.15,1.16191538,10272.424332,8840.9401482
847,9162.64,9162.64,9133.53,9153.24,16.77564571,153350.33648,9141.2479218
848,9512.1,9517.1,9507.77,9511.78,0.05918094,563.01870633,9513.5140863
849,9394.68,9406.22,9394.68,9403.7,11.90568144,111928.96693,9401.3070561
850,9581.73,9581.73,9571.0,9571.0,9.08045572,86932.261384,9573.557106
851,9550.0,9562.68,9550.0,9561.21,11.2366508,107400.67668,9558.0683775
852,10097.06,10110.0,10097.06,10110.0,15.74832107,159118.96332,10103.868382
853,9491.08,9492.0,9482.74,9482.74,25.0415551,237680.7858,9491.4546982
854,9671.96,9671.96,9666.75,9666.75,1.0098743,9765.974524,9670.4852515
855,9797.54,9809.3,9794.95,9806.5,10.37396309,101712.63391,9804.6072679
856,9620.57,9623.95,9615.71,9621.69,4.8508319,46671.334039,9621.3051702
857,9691.67,9691.67,9689.72,9689.72,0.02542183,246.36941459,9691.2541146
858,9722.52,9729.78,9722.48,9729.78,3.6543725,35543.608173,9726.3232396
859,9685.97,9688.18,9674.9,9681.33,2.00829982,19436.173153,9677.9240626
860,9760.04,9760.04,9760.04,9760.04,0.00511063,49.879953225,9760.04
861,9890.7,9898.01,9888.36,9888.36,9.26339263,91640.453281,9892.7527896
862,9355.58,9355.58,9344.1,9351.91,0.31678264,2962.3504168,9351.3660242
863,9404.11,9404.11,9387.21,9401.84,17.1998353,161688.55294,9400.5872799
864,9430.72,9436.31,9430.72,9436.31,0.05607654,529.01509368,9433.8041127
865,9149.3,9149.3,9122.11,9135.63,35.2920655,322248.9733,9130.9184865
866,9575.28,9582.49,9574.24,9575.3,9.35287505,89585.115764,9578.3505377
867,9454.62,9458.46,9448.27,9448.87,9.90364577,93635.633539,9454.6630315
868,9421.22,9424.71,9421.22,9424.71,3.89639871,36708.925068,9421.2445389
869,9264.58,9264.58,9255.08,9255.08,0.52613149,4872.4085565,9260.819109
870,9319.66,9319.66,9314.49,9314.49,0.09850594,917.86030307,9317.8168045
871,9366.08,9378.53,9365.93,9378.53,7.40105488,69354.456921,9370.8880755
872,9383.42,9388.57,9383.21,9386.76,3.23932328,30399.028221,9384.3761779
873,9650.0,9650.0,9645.45,9645.45,4.04264471,39005.297135,9648.4603354
874,9642.17,9650.3,9642.17,9648.65,8.06103212,77770.047811,9647.6538802
875,9084.35,9087.33,9070.58,9073.14,10.29503857,93473.557797,9079.4762119
876,9234.91,9234.91,9226.03,9228.77,1.20670715,11136.947229,9229.2046411
877,9154.0,9155.47,9154.0,9155.47,1.28914767,11802.743895,9155.4630785
878,8970.0,8970.0,8970.0,8970.0,0.45544,4085.2968,8970.0
879,9088.66,9088.66,9079.49,9083.83,2.08546145,18939.668684,9081.7639828
880,9157.36,9161.71,9155.83,9161.71,2.58868563,23716.548094,9161.6177026
881,9137.3,9144.34,9136.64,9144.34,19.44456458,177688.95392,9138.2325991
882,9239.8,9239.8,9239.8,9239.8,0.00552093,51.012289014,9239.8
883,9088.95,9088.95,9088.95,9088.95,0.00795409,72.294326305,9088.95
884,9081.75,9081.75,9081.75,9081.75,0.12308147,1117.7951402,9081.75
885,9132.38,9132.76,9132.38,9132.76,0.01371254,125.23157794,9132.6317327
886,9089.55,9096.27,9089.55,9095.76,5.28242131,48026.260019,9091.7132883
887,9295.31,9296.68,9288.22,9292.8,2.18301458,20289.388518,9294.2066004
888,9308.22,9312.11,9308.22,9312.11,0.07265596,676.38362944,9309.4032401
889,9382.9,9387.65,9381.77,9381.77,1.438898,13505.486919,9385.9932527
890,9217.28,9221.94,9217.28,9217.77,0.04603793,424.39405002,9218.3564729
891,9260.41,9266.12,9260.41,9266.12,0.03454641,320.00238407,9262.9707131
892,9275.36,9284.09,9275.36,9277.54,5.75743317,53440.882796,9282.0674106
893,9274.05,9276.45,9267.63,9267.63,0.3852304,3573.2353665,9275.5799295
894,9210.71,9210.71,9206.02,9206.02,0.32688203,3010.5281051,9209.8305469
895,9231.97,9236.79,9230.35,9230.54,3.29318339,30403.594062,9232.2808849
896,9195.44,9195.44,9195.44,9195.44,0.00781437,71.856570473,9195.44
897,9113.46,9116.47,9113.46,9115.78,1.98818095,18120.300442,9114.009689
898,9134.4,9134.4,9131.89,9131.89,0.06464111,590.443596,9134.1809569
899,9152.72,9152.72,9149.67,9152.61,0.25586594,2341.8282936,9152.55971
900,9186.75,9189.52,9186.75,9189.52,6.58091303,60475.324084,9189.5036158
901,9177.58,9177.74,9177.47,9177.73,0.04367441,400.82775658,9177.6341472
902,9361.8,9362.97,9356.46,9356.81,16.74268935,156717.06715,9360.3281931
903,9507.97,9508.37,9507.69,9507.69,2.57073756,24442.447672,9507.9513569
904,9565.68,9566.02,9563.02,9563.02,2.27083093,21722.579819,9565.9168334
905,9583.52,9590.07,9583.1,9590.07,12.5190027,119992.97484,9584.866919
906,9684.78,9684.78,9684.0,9684.0,3.67982424,35638.225568,9684.7629787
907,10271.1,10285.31,10265.86,10266.13,101.09078942,1039021.3749,10278.101307
908,10983.61,11020.0,10983.61,11016.63,47.22977733,519887.28743,11007.616737
909,10991.55,11006.61,10991.55,11001.14,4.50844958,49593.865237,11000.20403
910,10994.74,11003.99,10982.46,11001.4,12.60640995,138609.03136,10995.123267
911,10987.87,10995.22,10987.09,10993.7,0.06311463,693.75194032,10991.935472
912,11367.91,11370.37,11359.58,11360.4,0.97861727,11125.024719,11368.105857
913,11995.56,12000.0,11968.61,11969.35,11.10022501,132993.90841,11981.190317
914,11141.87,11150.98,11141.87,11150.98,0.69056961,7695.6709063,11143.946671
915,11261.11,11283.11,11258.01,11283.11,2.09439389,23605.563181,11270.832719
916,11240.08,11246.87,11240.08,11246.46,6.63480744,74607.431133,11244.852516
917,11659.0,11661.15,11654.96,11654.96,2.28414216,26630.492045,11658.859292
918,11833.41,11847.88,11832.49,11847.88,7.56032833,89490.90522,11836.90725
919,11548.72,11565.86,11547.17,11565.86,0.13321416,1539.4205331,11555.982736
920,11743.09,11752.55,11743.09,11746.17,0.30920009,3631.7299448,11745.565613
921,12034.41,12064.52,12034.41,12055.99,12.78984854,154162.42599,12053.498954
922,11847.55,11849.75,11836.65,11836.65,2.12231219,25147.668477,11849.184392
923,11381.02,11398.35,11376.93,11376.93,12.89926907,146909.38675,11388.969868
924,11561.08,11571.2,11560.78,11561.49,4.59021148,53105.523909,11569.297872
925,11741.1,11753.24,11741.1,11751.3,9.69151033,113849.09415,11747.301532
926,11898.42,11905.41,11898.42,11901.09,11.652797,138700.70482,11902.782209
927,11930.73,11934.48,11930.73,11933.72,0.32969347,3934.2870468,11933.166425
928,11850.51,11861.03,11844.46,11852.86,8.07621979,95725.907842,11852.811133
929,12311.37,12317.73,12309.19,12313.32,2.08234571,25642.672733,12314.320629
930,11842.39,11842.39,11811.6,11835.65,64.53241219,763083.49802,11824.809768
931,11708.42,11724.53,11708.42,11711.65,3.66198074,42920.100874,11720.460571
932,11870.64,11876.65,11861.58,11861.58,7.79460081,92519.980501,11869.75225
933,11469.5,11469.5,11455.68,11460.86,7.23387704,82926.871492,11463.682757
934,11604.56,11604.56,11601.78,11601.78,0.03505511,406.73426564,11602.709723
935,11680.86,11691.0,11680.86,11687.31,9.75191934,113968.19245,11686.74478
936,11662.37,11662.37,11661.11,11661.11,0.03527149,411.34104114,11662.139624
937,11372.54,11380.02,11368.87,11380.02,0.41406749,4709.0745925,11372.722337
938,11389.97,11391.23,11383.39,11383.39,0.70470593,8026.4930371,11389.847446
939,11379.65,11382.41,11379.65,11382.36,0.0194208,221.03193238,11381.196057
940,11504.73,11509.64,11504.73,11509.64,0.08768644,1009.2131991,11509.341685
941,11617.12,11623.65,11613.51,11615.59,0.42062441,4886.4454004,11617.122745
942,11679.58,11683.33,11679.58,11683.33,0.20633898,2410.6032227,11682.733058
943,11696.18,11707.72,11696.18,11700.86,5.36850211,62820.344352,11701.652168
944,11835.15,11841.98,11830.47,11839.42,13.54108463,160278.91397,11836.490085
945,11374.38,11378.07,11370.28,11370.94,1.08083452,12293.912131,11374.462884
946,10271.12,10280.69,10268.16,10280.0,5.40259166,55503.770753,10273.54541
947,10405.18,10412.4,10397.75,10407.33,7.93759243,82580.431346,10403.712722
948,10167.02,10215.9,10166.13,10213.7,7.31704631,74626.62154,10199.009051
949,10199.83,10204.06,10190.23,10190.23,2.89737937,29536.949127,10194.36717
950,10309.81,10313.21,10303.63,10311.34,1.98711009,20488.141019,10310.521355
951,10033.42,10038.42,10027.78,10027.78,1.32817514,13324.071285,10031.863181
952,10382.01,10382.01,10378.77,10378.77,0.12576209,1305.5804229,10381.351192
953,10217.4,10217.6,10200.5,10212.19,16.70472119,170531.10156,10208.557187
954,10350.0,10350.83,10345.65,10347.31,7.8267875,81003.77421,10349.555831
955,10563.78,10576.78,10561.52,10576.64,19.32954506,204367.78628,10572.819259
956,10350.04,10353.79,10350.04,10353.66,13.79794625,142858.18385,10353.583154
957,10757.74,10757.74,10754.69,10754.95,0.27139677,2919.4149536,10756.999627
958,10785.0,10785.0,10775.88,10777.57,4.06980786,43867.38458,10778.736021
959,10869.07,10870.41,10850.0,10850.2,30.67990396,333132.95741,10858.344206
960,10923.94,10927.34,10923.29,10924.62,0.98107673,10719.647111,10926.410527
961,10979.7,10979.7,10975.56,10975.82,0.03691897,405.22354087,10976.025086
962,10948.99,10948.99,10937.73,10940.58,1.20235679,13157.190416,10942.833713
963,10965.85,10973.65,10965.85,10970.67,2.7275122,29922.431842,10970.595051
964,10446.51,10452.37,10444.91,10450.18,3.33164422,34818.030105,10450.704759
965,10481.73,10486.19,10481.31,10481.31,1.99085099,20868.063124,10481.981439
966,10298.54,10311.32,10298.54,10306.34,12.12077241,124905.40036,10305.069358
967,10662.27,10666.16,10655.96,10663.51,9.39653031,100185.23513,10661.939229
968,10717.21,10718.97,10712.39,10712.39,0.70410532,7547.0185172,10718.593231
969,10787.75,10787.75,10787.75,10787.75,0.00521126,56.217770065,10787.75
970,10892.39,10893.26,10892.39,10893.26,0.03309923,360.55366359,10893.113332
971,10684.35,10684.35,10684.19,10684.19,0.01029195,109.96204296,10684.276834
972,10740.45,10749.16,10734.99,10749.16,18.55882523,199321.57175,10739.988619
973,10800.39,10802.81,10798.06,10798.06,1.39372482,15056.056828,10802.747151
974,10649.43,10661.93,10649.43,10656.1,10.9476232,116666.74322,10656.810258
975,10552.31,10557.08,10549.09,10549.09,1.28759358,13585.177531,10550.827328
976,10554.6,10555.82,10553.67,10554.19,0.75284232,7946.3723471,10555.1616
977,10668.05,10668.07,10649.89,10660.18,28.92432222,308264.06186,10657.6071
978,10769.72,10769.72,10768.12,10768.7,0.4214041,4538.3693347,10769.63735
979,10575.41,10575.41,10572.73,10572.73,0.77694567,8215.7229073,10574.385346
980,10640.61,10645.35,10640.24,10640.24,0.65246709,6944.773962,10643.868585
981,10887.08,10887.08,10883.8,10883.8,1.02155738,11121.288597,10886.601981
982,11416.79,11421.53,11416.79,11420.46,2.51309399,28695.594207,11418.432546
983,11330.81,11333.22,11330.81,11331.85,0.02884487,326.88270566,11332.438165
984,11387.98,11387.98,11380.29,11380.29,2.77990807,31647.345439,11384.313669
985,11457.84,11460.22,11452.91,11452.91,1.0940448,12530.628659,11453.487699
986,11392.45,11401.25,11378.77,11380.04,33.84473395,385410.3859,11387.602765
987,11386.05,11386.05,11386.05,11386.05,0.00541624,61.669579452,11386.05
988,11514.91,11517.61,11510.01,11510.01,2.76352299,31816.561409,11513.043866
989,11368.7,11373.66,11368.55,11368.55,0.0231955,263.73379357,11370.041326
990,11375.56,11375.57,11375.56,11375.57,0.02648754,301.31066562,11375.562458
991,11420.4,11423.48,11409.94,11415.6,4.19594883,47904.963165,11416.955999
992,11744.41,11744.41,11744.41,11744.41,0.16614704,1951.298958,11744.41
993,12201.55,12214.47,12201.02,12209.13,14.25821287,174088.7377,12209.716553
994,12731.0,12744.37,12718.64,12744.37,23.85660129,303805.9195,12734.668942
995,12980.0,12987.43,12979.59,12987.43,0.64937217,8431.7371614,12984.444901
996,12980.09,12984.29,12980.09,12984.29,0.03443076,446.98858437,12982.245654
997,13305.02,13317.01,13305.02,13307.28,1.1186398,14895.010844,13315.287766
998,13102.84,13102.84,13102.84,13102.84,0.24999671,3275.6668917,13102.84
999,13100.36,13100.36,13100.36,13100.36,0.02796,366.2860656,13100.36
1000,13788.78,13802.0,13788.78,13799.71,8.9920818,124022.9575,13792.46322
1001,13276.91,13277.85,13268.32,13274.53,1.04258856,13840.445644,13275.079139
1002,13440.57,13446.79,13433.18,13446.79,0.65568533,8810.7380646,13437.448821
1003,13495.43,13500.0,13495.43,13500.0,12.73638436,171941.14895,13499.996866
1004,13698.0,13709.99,13698.0,13709.99,4.05700358,55585.513057,13701.124971
1005,13708.47,13715.54,13700.55,13706.08,0.6520483,8938.9860866,13709.085794
1006,13426.97,13436.18,13424.26,13431.35,2.16316881,29051.763817,13430.188011
1007,13895.89,13895.89,13895.49,13895.59,0.02676577,371.92686072,13895.615957
1008,14300.2,14302.75,14300.0,14300.0,2.69210324,38499.292767,14300.82331
1009,15567.55,15572.79,15537.0,15540.34,19.59767272,304605.21763,15542.92808
1010,15531.64,15552.45,15531.64,15552.45,3.04093383,47291.364102,15551.592618
1011,15002.58,15002.58,14993.89,14993.89,3.175746,47644.253989,15002.539242
1012,15403.11,15403.11,15387.63,15387.68,8.7316245,134420.32214,15394.65218
1013,15403.46,15421.35,15403.46,15415.41,12.66876257,195346.15125,15419.513166
1014,15394.41,15397.01,15390.78,15393.08,1.43122771,22029.697214,15392.167899
1015,15684.99,15685.48,15674.28,15681.31,3.81302215,59786.840959,15679.646907
1016,16418.07,16428.4,16413.76,16413.76,3.71205545,60965.478754,16423.644413
1017,16138.07,16140.79,16124.27,16132.82,1.99119474,32126.385676,16134.225865
1018,15951.36,15964.77,15951.36,15964.77,0.94227379,15030.937887,15951.773303
1019,16051.19,16067.05,16051.19,16061.58,7.51772132,120770.45981,16064.769452
1020,16683.31,16683.31,16667.79,16667.79,0.27585025,4599.3141213,16673.228033
